doc_id,cat
8940126995934281688,823
498955506715125028,787
3504055867747640204,1526
7879690981227729233,2497
4556801217407695644,2616
1744287592093264471,769
1798311707622575020,1242
774235548176674875,2311
625278510128609975,123
3313026572005995000,2986
7028269670026860695,1105
1932997025855161068,2045
1572004792512708689,1369
2032617051728559822,1292
3544335736960471847,373
4906847140728644380,2863
3369685236344478022,840
5868170447812118634,2171
9173394882167217806,953
2479990884383598808,2285
5817394958745390687,924
8278092848542075540,2376
7487393738162796322,1245
1537289876574023762,257
964540231232567678,1206
8238058256796918074,577
8191626924549815921,1263
6592689214604011291,2655
2960813654452740909,3021
618888637774961172,2262
551740562480656776,1197
1534636033372593347,588
4788043203631187030,1063
4214978642570500142,2505
6349981802250040674,2367
5096995855672635918,1906
8017557437946355161,1660
6176301016766132033,1947
7208804298769412385,984
5428052438563256802,1763
3785371358008840442,1856
7860106895268533052,1836
4586505080916143234,2950
5487611785986040714,782
1441752075793220075,2535
173456033212257495,692
1074136521767789367,2753
6254823998187976591,1118
5720478271826776050,2043
818588885488089669,705
5232882798780605945,2640
4233834057781145300,663
2971551622165731322,393
4137063626666288730,1296
1435840235021597992,1532
175942312906119498,25
6277821912105593,1758
6308951712020570252,2947
2191110476285514422,1883
8055979244882816502,246
309317940846164699,109
7033399944387572790,1214
2024451189796890352,1062
4253139768533445026,2702
7089680176585715328,2879
3735141991699471704,899
1348302186821713496,1977
6997789891779838843,457
1945989719089787907,2046
8666057029492070003,2030
7285484547515602857,1046
8907645396923671097,1161
2953708286282675587,1954
3815329206367415554,523
5188651167891212487,1232
3335379197091660407,646
6687333808554371634,1863
6534924610862973751,2387
1739012888650911252,70
9203725458940461462,2555
3351095055537490727,2763
8518096645873171069,387
3201914221062925818,2720
2983609707661461035,2080
1770702301918976074,177
1998453284822688756,260
6145839297303351487,1677
4416890399641068758,2439
535284011979772915,1194
4087049454667870678,105
6010230219757310757,39
3597365786268798966,1689
8226019859853548607,750
5980240961323681398,837
4124989989631756814,1317
5356600522851426928,1558
8902630594517974591,2407
5540736390888667003,2666
4089080236329539829,1466
3491044500220375763,1945
5793712891756517798,353
5694197962138801111,279
7426941141056262755,1528
8035351093522692181,1634
4153922996990796991,2014
3674396258966421937,1240
8242850995943427527,1977
3438843072127389665,375
1509958864944584386,61
7965302110610167187,1430
5515333479610168829,2111
796287630354720748,899
6472491577218479555,1533
8517526370528404731,904
205624952475972333,914
7250103157706702207,301
5515648940713771324,531
5943337109724100708,257
1926460569727383132,1503
694676396765244492,2175
5765147896451397916,1072
2054195520900253935,2407
980720511107500913,1418
2726347774017429073,655
6669267860575166345,1449
263930451982677346,2371
6523190546915369677,1417
3714338897228182430,209
3200467527359693389,2226
6993110875665453107,284
3363833141096425158,579
6972588355618557993,508
4955178583067021920,932
8533113404986263443,2362
1244278721752242947,1489
2705298501568050904,748
6409808354960177441,2345
626690729652228064,1543
1517841131012839030,1220
3387113849940839365,1827
2267000396226881113,528
3153663774911493302,2979
2683122319147674625,2495
4251847619809447115,919
2950885356864947438,581
1204674143931164074,2334
3161768382391484601,1887
5727677107844342893,1663
8663336751204216659,2136
3705703680549098395,756
3681924241412759684,2051
4634814679575205075,2021
8768725639668149694,614
3845484254487785931,1224
2660105675032364204,502
8022307525366012132,3024
3517271816243384669,1215
3865246456030013635,2191
5497515622580237416,254
4461003827813743368,1109
2647084866298961839,987
1728763279445099715,2237
1474124067211694225,1707
7231558729479892743,2792
6316057763802823947,2340
2371009792522847105,577
2126067100883234475,576
5528514988849682926,265
5934206867685463500,1682
8667303920506986319,3061
4585893237041504317,292
8313560467503015927,371
8818669581857792928,1807
4241754321623265281,2007
7992187160225202879,2271
1340850447173960063,1153
5983357490862487740,2670
4601377384470200199,906
5304080794752987316,280
6830292245248999193,1697
8688019460942902200,2126
5730049222055780035,1169
1752160841116390423,1268
8892916228812006234,1308
4525239354043711134,321
1921762434827555170,1746
2422717053610534177,1713
7172604747127291792,1742
1867299219004057372,1669
6003149122674035659,501
5679440018514554274,1315
3531365961103852332,373
5840139881357799983,2840
4527992693312963085,2629
6000909770922537533,2443
4221233340163719845,2448
6770689589168753874,1405
4399593746102118726,1031
2934533735930749519,2262
3551206595177242391,2640
1134404473242570147,2970
6843988068478246641,7
6087919119252839304,392
3403272463016739734,1837
4540101057052920418,2251
8584951913154001517,3011
4814066653587527306,2697
8906530674841600432,2381
5881777852515804731,2791
8942090105127044984,1540
2141735082592202258,1007
1788383099533240268,34
6655257653621483227,2893
8668139558404904424,2942
7170025329418528070,916
6773774741174410302,2560
8435169282405608787,3012
2253697236222953936,2028
4869924108549850140,1618
685393133477083561,2601
2391161784091113003,1321
6148537553708013937,2665
7658663668718692488,315
5753422631388824289,2603
5311611128466417804,2739
3218974583589165644,1536
7652144171514677821,488
5664101177878052350,211
357279272618012916,904
2249589267726893007,581
3142961657650694825,2082
7309194281835824392,1755
3384826714043312894,2315
4441793868959554272,1115
3602957298751375474,1540
2565337208603006467,852
3139530222975767824,2083
1318449418301607080,1251
7788163896185396702,2283
4203444156286835931,1027
1045083003344604159,835
6041521447770736393,1013
48815114620137828,2751
5418290204291022076,177
2747878286500746198,237
7167354758231796812,617
4065027593351049081,664
4438795290889606809,2778
3525146000291131059,2545
5722331059741115459,1542
1195332845712333016,320
3602925751698485831,35
3084476556208361020,2107
8750821865849542401,2736
8840034733933275267,2848
1897087395737388085,892
8680248589471458369,1680
365110443379183591,3035
4927513765457067296,2676
2133975542158897532,2167
6937704849619278370,1742
1782899468122912718,1768
1708531221680349973,1575
4522419774336301710,896
2450237373280237157,1093
4970912745957715956,1342
2994617687171340729,2270
9160542414893822538,2266
7422629446256615379,1474
4247458846857108901,1888
3044725804249711775,1566
6590618137355019379,2005
5713009412316477157,2643
4617929314226790272,1818
4271615083543649582,1637
7276520543982484334,1900
8194887802843204427,2394
2460309457677271998,1103
7702465643773054873,1093
3752693676932139420,2034
2357867645417273351,1074
1910543311044402596,2841
2242806819979710782,2323
3127980475449269449,1641
5678667259860817031,2249
5914318348888488541,1177
8745884466977615130,294
7077588587657802464,3028
3932769782253028480,2612
8520996863117358976,2787
8902262276964371423,2930
1214728755439181081,2558
8676140518843621872,564
5592929964638433295,1137
728470924852060384,876
6053245960977004984,2611
6828898412460395643,2831
5054370455092224305,1314
1331956753721926618,2432
6144728254852921645,2675
5702029724618558087,989
2459822558157799109,1763
6486384770678222279,2476
4260973988734645493,1233
352062716104361181,526
4938046115189743270,1613
365654509193577047,2679
176721894046764393,199
5614448861462160228,123
4051571435784016794,1526
5022247853871401257,813
864368708822486298,1902
8088076861657745632,1949
3327272407720560926,1927
6324889606253944638,2934
1775266838511328917,1241
7996399838808023748,2451
6793391610714668446,457
6114016899322663710,1023
320807035248651629,89
6139567965477277342,1508
1040395549967802488,1165
3283862616551101654,1296
365192139243986422,265
6508032176212934573,2618
808234649821022218,2233
4731778828185115234,2423
9032803653622614538,789
5866970089763425981,2643
6821211532967701566,484
5419955580816279912,912
6665977619299471871,1323
4624456454840396448,492
2284055827364317679,1776
6160258475219289000,1385
8164307753966168526,1313
8312503362906112230,841
5187433048293274398,2048
8594623168871386886,535
3385769761831993614,1577
5326472286200824278,1027
3240638905095054568,587
7967903435320753900,3002
4417093419434526688,2586
4917018578526971633,66
2220591474212693457,3062
2346445258072072420,1679
2087496322825406189,3039
2053727060648987792,1916
8953096827656506531,1122
4099291937820920019,2111
1224517276029302269,546
306781247784956139,3034
3917823135777636245,885
2351154303440629763,2736
6145087080746812783,3058
4581183487687861585,2061
2370630395824507047,2460
6621078043562246120,1648
7979523678746142009,282
6228226836273458802,2368
5497550229504507510,1833
8652170718007206130,2660
2396669915846344782,2834
7203521611282597407,1968
6917683107050475604,1732
596680177858057068,1629
480463232780823452,2827
5391655862829139848,2261
535748686967961210,2952
3540151743203880904,2075
8337761960550531747,407
5000699145051034438,891
8648233292186068798,354
8248073637056376573,535
6053076641639351565,2101
125418947498538040,1951
6677224206980308340,1383
4575540990417019227,2564
8935027709554716835,672
3722852185348429802,3054
3281111356127139837,1777
1750767955143987653,28
2670765674474373393,1123
7326277421881886034,2051
8534119535672627970,2152
4056328941108344590,240
2452067911290666462,2853
5612208753925893485,1995
1724089778109078147,2135
525129151556790495,2766
5202501345317161461,2088
3754963103717686265,1496
4496470191265058478,934
4723174577622543964,1139
2447760480232866400,2219
2824250435277581885,2663
4668321534093331652,2498
9219637982765359881,1928
5460448113343297205,2852
2679388296940328842,1343
1420638166931569521,404
3712013881522527950,2385
419585648861890659,1469
3939033689646850431,1197
2146523478899861184,407
613476760544784519,503
6835543991034387841,2272
5475506380318097889,506
3265099293480925641,1882
3145203439895314832,1401
65386880207141907,507
3643423613646654134,1090
3827009518667606821,1501
4219683776212881545,2299
8890949069977562570,2348
67520926156715803,1304
527394960716635835,2967
2836265043609352924,484
310882184969125551,1497
745787598304671111,2090
722047021372061042,1990
7952622108390232314,1986
4180142435205037498,2606
5228498282207904713,514
5519453298126604248,2650
7238303300802090960,1118
7046957540047932350,2170
8136109113243425984,2958
667507006690314930,2409
7257647075544673305,862
4831942115770454625,1259
8807908787293287367,1206
7760460197107732894,2337
7544854048483599638,2505
1925041876990368791,2147
3243803670961889821,2348
4945038791685797600,431
8654053074975977174,820
8994277092540240737,552
2220802393561713766,1665
1670757434181251505,2785
4156840364700899765,2656
7570415131348303520,269
1016368119366635170,1066
4834027810759487106,555
64983595427263248,2238
4636688636640773171,2286
3072583835846418579,221
5504196458247170058,2647
891716701658532754,1014
1601482255759565353,114
8265988192990205464,361
1318061622522174630,1219
8012865029788517244,2396
4362835198976880888,1034
1782983256311257271,3019
5835042027851265693,1593
3120989108882738379,1810
2249328315739411105,1364
7409258734939927976,279
5700510680708451444,1074
8334470209267382704,423
4501902516950591586,1732
64551680567449887,1970
3833879344731805231,297
6202296799085175633,2326
1113178321518821401,1494
5632865403914082529,2629
170326810816842770,1442
6051611738450322987,2397
6191745178690711310,1876
286040935621030950,1609
6977136507339217156,530
5575602206243041438,2880
7923268344438376330,2716
2285174014544251214,1792
2498068381249638068,999
9071897545602601134,2671
1708133063322897909,2485
5860322852681264834,1049
646540841921063645,2805
653301765140172580,555
3399591607055389709,2255
6077860203360585040,680
1695032863336147513,2271
4506887696090077688,1598
1004973732495009028,1651
1331828538371125980,1255
6523917489477308929,365
5165628518012311372,2981
9130701588239387230,774
6457214162256876615,991
7760599843692774304,1385
5584658731258737098,1621
4412226343133822432,1821
6875918318728776417,1281
2426709956106408893,2315
6136894563380870862,555
8950824654523207085,1502
5983301051137045193,1661
1854584376841905937,2390
8478851083800817860,2235
531468200267211564,999
9151604624856727743,1277
4008814552309847355,2389
5774664608312587725,2116
8820579529535556127,509
5047083590367893348,1161
4394871887345519288,780
3066072292606928153,874
9047682180681026013,612
4709055100094796579,244
6650628769409043981,2535
1648411192091278749,1605
4086088835441502178,1349
6883500788021602997,544
3775657553124039156,65
4956099911345381478,1621
6197089199547655828,79
3323423885721404296,1758
4623200312761485229,444
422241955126046381,119
8484499682516582374,1631
3854991899578254528,2885
5534110335851964746,747
5517829507720852324,151
2718073095533750656,2212
4652551538655005526,647
8853438135566550543,425
9191195129024452758,1567
4957505285894978955,1074
1034467571472417479,2418
6963336647930645522,3044
9167767367781683443,265
1901508739214485217,755
240146183345630096,79
4860375811643009867,2327
508568681864339960,1699
2517578343840427058,2111
2660237082448644270,1501
4530338879811770464,1930
8843803837096037209,1751
2389866305681894187,3007
2293221385041091090,2072
539187920919023406,750
9100772272313896051,357
1246226618936982739,2983
5459971357368278141,2053
8812864507474087348,2675
7036591964210181540,2698
2308204052891211409,247
7917415034536658165,2391
2676802526738253812,282
9213287580228214855,2282
7605877820098948067,2043
6383824080234463146,820
3439752106932336468,2934
4859102024733285943,109
3433515805677607056,2344
5744144544148064729,2544
9087547250161344074,869
6041090529594671918,3
1366652558490063731,2434
7927226744161763337,498
2707475627641240035,1935
1488154106920173773,2456
7295389552106501477,2261
4780978119542618442,949
590197088653742137,1723
7484063565369870426,1414
1037576450033022622,2361
4162815243884998446,844
6419024210816903374,579
3416729422146247307,2547
1998276653692023564,1040
6036197531990037031,1149
6823387645151530466,104
2998042489550697477,2169
5523917298772845459,2513
187655609631738823,2847
6873974444615294145,1420
1777843455552041208,2104
3001978455116684154,2724
5159111043332056226,115
2522255186503091591,2438
263096115223839485,1669
7184738768670534264,568
5195852008120244886,1295
188671647035514532,289
3369098110660476367,3001
7966367115657824234,1289
1250169298881238234,839
3420156488874923268,995
5079030054582394245,2905
7521739435670563752,903
1242695138239572853,194
8624762566799927151,841
2227335713488361563,2854
2293356608642030358,1882
1236664936094591515,1370
1125127247661763556,1537
4152685281994069775,828
5392307417947587480,211
6141584195690331001,65
265054989205402779,2496
1093857016561432043,2929
7324350445263500629,1791
4324192912091370825,302
4327333067100974140,88
2873995622504733073,2009
7673860995729051009,200
7631173344154584140,425
7597969820353763235,63
3898045693734085486,120
2938212014282187073,22
7753515725062114324,3007
5212518335790307183,1797
7240265391590486592,1975
78723396347757078,1034
4273670643139482177,8
3401816287221907133,646
5190691650358816109,2146
334461480770580121,2342
5578197455725614040,2830
796350021607560498,2924
2649337084730053884,151
7904147246541695696,2127
5242152862274577096,991
6184208063367537844,2252
5124644314277360565,2746
4543080845843368880,868
4431095256265843606,3
4890534098348918901,2663
6794600617730901678,2342
3762044069676665337,595
8001999379306476667,817
8347509469723507586,1258
1627863633793839650,2863
743120456614872157,240
2859118451433458071,1012
5987715670084824768,237
9063572188435738699,1285
8623890379666518696,2055
1023124753597926770,1030
97050161407811828,1205
6292423286741070378,2494
8399973342504018302,2530
4953956030494258739,1327
2373854833218592733,3024
4513286976607252202,1685
2471958399213774250,1134
2399081234159071037,2872
5526037425725176731,380
7155822853233411612,1614
2105013046424612417,2505
4657436408714853345,48
6728553182482781356,2763
749891878803066914,1275
2113621373119872616,2722
9213461029246191654,964
6899441899998637943,1479
5144489796759651901,2345
2377537061573596349,2074
2260251397540052103,505
3943266191154171198,1953
2471750037794390836,838
4243080443696865460,1557
3588543476406109688,1185
8427718239049442881,2886
4767906203584851727,3039
836555273939031660,2201
2668770677437767900,1411
755351968712803441,520
6619126286978779964,2350
6816476094904533562,2379
1283916005599510011,2348
1254771960303815477,2196
6899214985130458330,126
4153930924545958510,1561
2011124604955729496,153
7921806591315145429,1487
4204708813459458504,577
1366934233077851734,1798
94354719132186594,3020
1131845126866504089,846
605702585814272395,1954
5847205940379042219,1623
2834067176548693092,1836
355952668798896196,2621
225872195857751896,1413
4486750783332527701,332
3312330392571814819,2916
4144192179244078510,2275
1306351989365963859,1346
1192174339819670766,1858
5648691640472184023,1529
7030293333754223317,1618
1574500518211714194,1678
489994349542064685,345
6175157154415973132,2821
7155437520022293986,2926
1860756650762600598,1333
6126169964110599082,50
7875374662079691259,1745
2037225896385616902,3044
7816274866847443843,1151
60270403607741627,870
581387592200926386,158
3814700014905272328,1732
1726655632168477854,2482
4397359548568419283,1409
1491248019231849577,1968
8339540749450727197,1588
3077709508776880435,490
645048673096056115,704
2505840204756841444,2711
5775217172342572890,2180
7541712624687905266,2306
3925454697999153345,1192
8926331900686797540,635
3165703448656131620,960
5987486913589493848,2364
2117555373695877159,732
5887476549648551254,1441
294224185953157689,1929
7087954273475225231,2120
7834568071045416368,2153
3336831165189973049,2084
961847408031652653,2757
1594042489718380938,777
2899781807192013104,262
367088788919961328,1609
3180678617743073951,1412
3938413784875144258,2950
2888810274509453325,376
1420236385893619926,12
2899933049971824842,2991
5752817551947035841,1916
3735691398397952050,2859
373897226341996366,680
325746106087875477,2612
6544398436643823191,1918
5120978615132600881,349
600939984251819208,2021
2333666886707712237,896
9109605186604126063,744
7313645194316596682,455
2104390506769669112,1026
588539988041832149,1640
2981041882108097507,376
9006701364042331244,1933
6823994352190502347,1456
6504069672982221406,592
4251013464910448503,1813
8204779752727550623,1294
7340452476430776293,1807
711882129509902806,1896
77341352550581603,1104
873741377481608766,134
3931286238056265502,2839
665590650855394548,2984
3235309487507820133,2320
5340749549158917304,2986
3122903832695731717,80
2138164290599027321,83
4700223416988937636,465
4412368251268983118,1077
7168161084463360161,2589
2916471354692002138,2304
5310802195197633079,855
5678072285963058030,1127
1206293846713738144,446
8556835707993069665,880
369347407464254187,1352
6626364923648935653,2541
2831260374535721871,1328
8888013434131790750,2128
8654279608454280532,1801
2102851404855922929,570
3423019029928445407,1686
8100227875164198372,1882
7404104917012691041,204
3665669503081115612,903
7485506278448667590,2870
9039334690614557394,846
7328103785219311650,2323
7821011679834150997,2693
3512625879800868824,1047
7824725533732673424,401
4917997540099124801,980
7845707401964758817,2295
5370738462569717696,3029
3135338630517706553,163
1529698142224173129,2772
5968820152505596663,2200
7042875820422339400,2585
1626264878062831145,1479
4530665894371624785,765
1781950335482260987,1149
1157995223586224051,938
2844089618274343827,443
8690701535469706861,1086
8091581021351622936,440
7546673696701035195,1876
861103689116030595,1713
2173935227372899791,149
4296828700292686014,2247
5505014942655178348,2974
825513893182068244,2225
8332182293360926232,229
4751840324630764046,2547
359402907292662459,2671
7787788690639225719,1149
6910061951373895073,445
7821416806319033203,2385
78985105844918977,2051
3305734450097172322,1042
3830297450015925393,579
722222911711289757,2369
3199327768989946415,2512
197719147809366178,2819
4275092223107856332,1955
1098545796105199153,974
6678977582173550765,2584
9025638260056461710,1406
7563069635135566740,2111
3152563419555383119,2749
6548874996436548834,3054
2356302556173988991,137
2170034879691689575,1437
5831544779483511272,928
1403217058672297634,1572
7116233509795058155,298
1759142077872225854,784
7314046723257500299,149
2762440750679472514,2665
2153424234431257986,1541
2017882622527224893,1495
3995268853459136581,657
6259679656197145361,1406
4446492345517892307,600
7042387870084272779,1724
8851342638686731377,2841
9092333576975829297,2377
8892024774298663581,1837
4946554398701713533,63
3611140256908849753,1197
4899347832848520371,2791
5118595611024269027,319
7782979281373682785,940
8789837585869903614,2906
472130993537834211,1240
6354726308975808886,801
6146863098006324648,1757
14528584167414092,2924
8156683877907041111,2492
1424722413290463644,1311
5775704834660567821,1646
8600358088975879846,2933
8991977844951018102,1292
1387392248260007584,1929
6292324260098871184,2457
7874951850799268666,2014
3556073519804235379,1935
2108258129731234478,535
3182047057403894689,2719
358289688224824194,1806
3571975460167087812,1786
6289785702678455251,2874
7098560394979421038,1749
3039938608585217977,1191
8104833736089188040,2702
7161071400465333986,312
5438013209182434362,2677
8799929190866992192,1781
22403666160176339,2899
51200614368207977,190
8057245779687136081,158
2927116865418517191,1225
4391233372922771089,929
5900180201691373012,121
4685209504948454153,1602
7133060794593505143,751
2901206054355651289,1781
8297049292439331937,1842
3326402858436735080,702
3156125757732219518,1891
2013127821060935241,355
4638652949004708981,1383
1668173882382408524,2242
8926802921536814267,3039
4951327981648708009,428
4278072053355753000,2757
2670760532306032535,258
4581572020253932564,1688
2258232068683385331,160
844747771393712438,3028
3950594390945748689,486
3815132474702815029,1894
8072889605452412364,385
8039467793225714628,2438
1537026000801491629,1511
3816704884456589287,1938
2068319647822017129,1038
4641035841142518244,3048
7566026520559106226,1323
1376933329232846733,2685
1291605192615223956,866
5428440999490891386,191
8205464335616548474,381
3293992781111608094,871
3879679062565279981,2649
1516963202069701593,3013
4021970821604970001,3001
5166382281497300943,1837
3723184497789740746,1959
3978908860845174977,1477
6368398417755300591,2034
4114512616006339635,2677
1472554952264082515,1551
200276861991307932,979
4245392497290751506,2117
2761579306215165945,1397
1391856557337672362,2709
1400647675839044594,2012
4117762287515117299,1843
6431801150894098795,840
5932364408694321929,2197
4926493805403345981,570
2588678742396679716,1990
3394326865452178754,323
6944375013688279656,65
6172100226737074016,353
3938894310500042963,466
5626658659461297137,450
8877068480028737182,2615
3464235276628484814,19
8119483848175611465,151
2303397988612453576,928
5921887824013309857,138
7264368840142200643,1069
4438459586265843875,2333
1229708203696380891,1630
6941021415282338711,1378
7712607924429778969,1730
3864625896291271531,2504
2137658291137824747,1719
2533764606324630087,1276
909006806577404523,604
3438910976678225089,1368
5002443432998521292,2046
5940957340371464970,2252
7648270246742278817,436
7169097886967820904,169
3118774461730118088,3009
8534806405366693192,81
5688545702218076693,1108
6511916236897745614,1397
4473832927744572774,434
7611146866401000960,941
2513771186435478500,581
4240318116089017847,1673
3026165376395061755,2120
1413333969701423011,1972
4682231119080094609,1534
6355803999748311593,1742
6718186654413371566,2418
3397292139805113060,746
3303257097519495634,329
5188651271218975455,2892
4985745545596597062,2628
1775031899718000291,672
2849244520714100817,117
1896315028524480401,1859
809172717514008878,2900
9118540239806985572,1318
3557867459664135116,1021
8304919553367482397,2912
3931742175927123814,794
6217551779970871272,2885
2915081736511577724,2255
5132827970818064787,530
6019631844425315869,2876
4962886014470294198,267
4009503528348446031,341
3845191202606131420,1130
8741534339150184284,388
1571824672162164468,2672
85596912580249499,458
347119924183139355,1224
2228590843320764276,429
1277365838866688202,2772
2261146442419302228,2137
6392352516072643256,848
6037777944383549334,1763
9095318872940766153,949
6209239040693277508,293
5845869161302256789,2113
2595853729668424144,2131
1402215165835825354,2498
4888823700218328781,1528
8407417830827363082,1817
7887770738108717375,1820
8577664769784279734,683
969895524391954423,743
8590779331374718180,2403
5806341850619892120,2544
8612981266883037205,1935
8789475187596216986,138
6841080040826367767,1956
2097009611966932076,2310
4282062862626872612,1361
7647435083409370471,500
4842680301541004310,1605
5529513876816966357,1916
5131346749065906364,2312
3790590215345622599,1173
2202381800887755520,1265
8017966426877249100,894
3445475683762212861,787
8900446964243836989,1510
2611206650361673848,1386
6335140400340311500,1947
2878549812795595745,131
8286101885444450207,2141
2300093766721497073,3047
7871001032302169408,2273
3206302543750997333,2752
8937898953383118912,976
2502557332932166725,2455
5288883728418096634,2437
5343208546800221378,2750
2207089577471165567,1345
7416730683018790977,166
5051420401658527009,1646
7583677982842021020,1774
5747074872726311321,2214
2846012133597270703,2934
8377234371969174211,2498
6359841360263759949,844
558073402078026994,1653
1326023166737260919,2194
6654170393005175955,278
779528657206666119,694
5437118652800195404,1508
1085330865184477688,951
6000907407097197138,2146
1692671747687702634,931
4202739989252122463,2000
7241555332687730273,2946
6156462095427309535,2048
567033265212598929,2533
1814134322731988848,2949
619832799226010423,1929
40148363727817377,93
4742581568680039866,1813
614114382629303644,2727
5099549513474579860,2816
53507993345867811,1289
4946435203434575817,349
1404385215260226848,43
2184976032624128042,2963
4099206635801181741,1493
3581654326416698105,1648
1844744572163398716,152
1909309671551019390,284
3541118705741678929,71
4153431021499526788,1650
7444077931352684074,1549
2803045623446706053,2213
9213565096621373655,1002
4953545628468662825,2456
1086336119366709724,441
5493030407000580195,1511
1543325814072379428,2347
3334116169861765563,2311
3124611856837403415,1786
5772890314820678348,1700
5559680623416858336,1134
6483125461909716821,128
8354458899106718833,1849
2931987433121733810,2370
6169776088430251926,1378
1410522309973665253,895
7470019001953547275,2279
2803374831133381503,2201
144227702547423876,1808
7940774466208776071,2482
1309424423427333242,1976
2219696371212363974,3052
6924571533376405961,519
524508065832607316,1150
2076770470270762445,1604
796524855085722849,544
1788305778711733648,1540
5922137892905851744,2278
6924510869334388309,553
6406122104222659054,1051
218769650382919956,967
6683058689400186459,1112
5579685877114680680,2467
3517039337344701957,2393
6943099404863834743,45
6676681981336432362,3022
4249280525610925110,2333
8049406671436435244,1171
6848674531183701922,1546
8211379807618882316,2132
3422506927180724248,169
3291963080042825628,100
3480753058745650119,2269
8485742227587109494,474
7798619499974621434,606
224429916319098324,833
5192239398446149469,2009
7707921417326741585,1114
5360909902784035368,3025
1356199984550304372,2634
6470099367537781703,2796
2867834022037538550,1771
2925354170510552935,1437
6140419313033321883,2524
4999647001034643735,2149
75646251088852601,2952
5347653288848714958,2957
621888436836136574,801
4312957220073758663,944
610529579237896232,2373
4936665127214588698,5
3921094416629230934,812
7073432271505312126,3045
1632722843782935028,1597
4367425063030093424,451
2835502188863208330,583
5262560471185402052,3025
7849848155596222889,714
379507674554970511,651
131161718561113277,2716
3989208268941197591,78
2804687927263692637,2672
395940800192752854,2196
1410736893330656257,288
2787618996321858516,1296
5623884488001420728,1167
5874647303071080433,1940
7729989726558217202,2348
3759290193834026848,2892
6753434719790929606,2229
7627715516349620970,1910
5280748588430748864,1447
7527734988045110972,1671
9030848865711045550,265
2305800265067885415,1323
3731551728465496209,1504
285623047839298049,2299
2064194907047146799,818
2660548047518341754,2768
1223034487731797169,2308
8913341846475069601,696
891740800708678237,1363
7100466314384794432,1999
9009740559459514962,732
2112818830009641167,1575
1269930302060467682,2360
6414525508426181862,1541
1068752205376784961,2452
9217977788728200869,403
6601855150014057435,1627
5951280893080753083,801
7456584868273358363,313
2700153376366512848,942
197411457296362051,1672
8716981621329814064,1798
6734489923703853409,2713
2454918460463390155,950
316106520324196188,1247
4409228451646399133,3055
1941442268175328272,83
4370517998610241442,151
2801329186753619671,1377
8513098988117466632,923
2386284132550803872,1910
6044260619728386438,3035
6380378568623824019,1011
3700527228887973508,2054
5076246979510974527,898
5336370189689249700,2715
8531563108344477401,1332
382972500878140050,931
8968122129217985679,733
714623172274701338,2652
599500945086540524,2219
4951545798895665429,579
1299935100660420943,2065
3011343341946688252,1745
4719299723363885933,1668
1079145313782482665,721
6425563652596800027,2841
6285986936695866263,2062
6222352707963430263,690
4162932321668781291,1795
4176358579874560482,474
683928009539932354,2168
3101443914671495379,1269
1411889080942745188,1824
1091641913081328799,568
7583366825054453796,2451
8512687662585882812,2788
571844956003735342,3032
7969661340211747607,1817
4121786418465692403,1933
5756424618016994195,2590
8623869928844518488,212
4597630709950549743,2272
2153167918833279419,6
7199532005037899055,2787
8167692449282377696,906
3651742535517877726,2248
439979070491499364,891
4780129636933236696,2523
710399564567591147,2302
5007806055739831315,2967
8503686783433048056,449
5057897719633711153,381
1615544500149805804,1826
8063329194666852090,2254
3531950889426508443,184
9065760430108322853,1477
8540465687269060066,2050
1256073998172178612,104
518427054931250421,2491
3471007905892157057,785
6569113353747003653,2600
5353621396098325165,2971
8260643021127144081,625
5489483425936996518,712
5678106116220314305,189
4359836222934119810,1987
5492635166650661638,1143
1665044694730658488,64
7661727260867798288,1940
6655411619165059430,2292
6730483997537039517,948
58233207305876128,2344
2493102179395051054,2529
3264300911451510930,1484
3310032092013354170,8
285985080750334248,3013
4535604632919190413,2748
764174704368036300,2391
3411280628261812335,1495
9002594712139437351,507
4295462442642833038,343
3607926742511735511,1689
652045340933520587,2068
4651112701419606776,19
4347402357380431832,2192
4527354142482215404,1232
99024888974914852,1387
1189277886929402702,2432
2267823989330643978,1543
5597450940295189808,529
4390454948718782970,722
138284798491664829,1703
3519985253141624008,139
4382740542859072866,964
5178924927412045586,2006
1057599392063974389,2841
434964533638461865,996
7013038522938869132,1298
2386240712721368119,1027
8715344936074071779,2188
4097743504150178726,922
8951315568683722219,1467
5629604042358337102,2518
6965505539400875390,2381
6814236770030859851,2893
2294746957076868118,11
5284655446445745694,123
2071932328935085653,1508
3042159235496159046,1859
899692135863412461,2341
3267140955968521525,565
6035606278734706196,1930
3916555107638589967,2138
7460432303394248146,2563
6151566477009446638,315
1571335691043858675,1994
2204270780423180632,538
4727823548795441351,1337
7884462871621670386,2269
4099402212533962077,543
6381008410553121912,2254
2311639232089431448,1842
5384770624927242077,1410
5880449640946525483,697
4506438675206132083,142
5409624406858168811,1669
5404405985952956489,2303
5343488156613770231,1790
6341584398810386456,268
5027217114005935918,1653
901188238994723986,1164
1760529746261653185,1861
2502499130016139303,1680
4505359887783023802,369
5801980812188132560,2968
1102971797497958167,2645
132117723129271385,1465
5280421538387768969,2269
7180314222794854415,1821
8926442277982676833,2870
2232018975697521604,517
3932050316400726861,1486
6495714695964112796,332
3456947743211016018,195
3711832658042149053,991
333686384868762735,1328
6052586050832301373,729
8488592477060219721,1590
5671295316626866650,1965
765088708495469336,1443
