doc_id,cat
2260098223672860807,45
2260251397540052103,237
2260470932435229678,257
2260993518864171592,152
2261146442419302228,195
226136643359996761,477
2261602128595993792,834
2261616886542999147,965
2261628863687099026,535
226169602238786731,2770
2261976837725489852,2043
2261992829739937766,2728
2262089786672290110,1238
2262112449455837361,162
2262740866939609830,291
2262843406288238892,2461
2263277821255813745,802
2263488197043752621,1390
2263724571025546068,1240
2263788853197209729,417
2263792034844645702,209
2264193858345252023,2283
2264308470125639704,624
2264325070095331723,167
2264350067877033938,637
2264443680083002463,263
2264628613790515589,923
2264694368294562408,1752
226480015198397822,317
2264898761760156668,147
2265033631735044109,2568
2265053353263622519,1096
2265053822477087875,1438
2265096024591585114,162
2265153635596211419,676
2265298534750379875,952
2265299655596586421,1397
2265440123210368084,672
2265509979091219016,349
2265564121542030636,2245
2265578012598697095,1071
2265668121727928504,1888
2265756128294950161,677
226581895718776943,791
226590317314060506,254
2266079571687177875,2814
2266475877192081205,103
2266605931074561656,320
2266817499755877381,326
226684369452240568,293
226685463671348838,311
2266901218807587735,492
2267000396226881113,394
2267088011670925689,141
226709028797728254,21
2267388032347751991,443
2267414873800505134,1152
2267422374947648261,1510
2267468688963649695,296
2267663907245641381,27
2267685245763719734,987
2267823989330643978,531
2268114707362524272,826
2268131468056575286,895
2268279147877992072,943
2268323037462695644,826
2268332652886295441,25
2268400940666073556,1402
2268437417289796792,681
2268441551066288938,637
2268545722983903496,182
2268592808827672781,2524
2268604664530700645,1097
2268705834800028975,46
2268908849132792818,209
2269107388977478346,25
2269113508119393879,2415
2269302101612815330,238
2269356002863934633,2663
2269386329634493019,535
2269574916848145020,299
2270142544818893451,344
2270181992393174862,2094
2270193140502390400,1625
2270354002824554087,1403
2270392088068435629,74
227047224204248181,309
2270775059512983539,346
2270825573675002439,2423
2270859113705290022,1091
227102754931707163,5
2271260902135929696,1204
2271749344568325444,2297
2271895459658664550,1888
2271984153201585141,2486
2272025815483550612,2593
2272265184616319647,195
227243963151446429,1458
2272469329499090773,144
2272632677845074770,2814
227267704257866286,238
2272761160772522890,1403
2272783331246708603,2149
2272783796524771087,1613
2272830981572831609,298
2272932662402830255,949
2273054017526074006,886
2273207588001863883,68
2273360148461621264,867
2273889576194186555,251
2274183825496910191,561
2274358796461907338,114
2274706681128908804,616
2274792982920070398,1391
2274828278208199872,2403
2274858003539825734,1296
227496157192826859,2170
2275033921820548209,2351
227544017370043889,252
2275503322234490544,68
227574411822917779,97
2275851363671991150,4
227592033167028979,1344
2276193242396225184,783
227621738956086519,422
2276294026009030140,561
2276344036162103594,195
2276415794342621422,231
2276637874909374728,1106
227666176732174085,1541
2276805174291915664,35
2276919965840460071,2489
2277366150777893028,126
2277556047398204551,3024
2277558206399562051,237
2277823209797805018,1532
2277880827123404255,2035
2277894747268758583,21
2277976829053374968,1306
2278063543148293532,235
2278194955453691171,958
2278327492707246137,1022
2278343352201392789,1786
2278449125302100346,6
2278849861095609274,827
2278877257191306668,13
2278945085898197995,1098
2279084943533986737,2490
227909490486575100,443
2279097710483116007,479
2279116309993238584,2760
2279134132641067958,408
2279156884420429245,1998
2279159497436642788,320
2279350223734768589,103
2279399554569812742,677
2279797061595475200,958
2279804029324558469,2301
2280121195253415714,84
2280158267606431175,2613
2280189606572903412,411
2280221507990144669,307
2280401632965696937,384
2280559696615424936,1242
2280632143515272606,2210
2280723271720812724,1228
2280842946600557050,194
2280844634763589004,1722
2280904142014090236,1711
2281092049241545352,1130
2281140958510146500,1457
2281160577977797091,240
228116155267512554,67
2281358414645172477,605
2281475399542769288,640
22816932954685263,624
2281720222930570970,959
2281723662950291019,269
2281895144153737055,265
2281972250953929629,1137
2282027983356152166,2414
2282100817876941191,2101
2282171132196799255,176
2282250268050347054,2014
2282429510957183841,5
2282896883497837249,802
2283019343774525917,295
2283155166629020238,888
2283213347993393837,267
2283311865275387723,1221
2283455339637453505,434
2283592406160595401,2874
22839496312243254,2478
2284055827364317679,920
2284060951601317822,747
2284073220939925689,71
2284192359140750882,67
2284530835518906608,2469
2284616502913103405,1626
2284809835778824655,64
2284836101126559320,49
2284850459080268617,738
2284891017691310124,286
2284891156418124850,1303
2285005409364408375,1675
2285174014544251214,307
2285838404914496415,1534
2285865965748281275,2949
2286283973077744608,624
228630231103689800,301
2286343135577360655,681
2286666355753138342,540
2286677119622999568,1399
2286702934061962489,2101
2286794089407190656,715
228683790815707103,1592
2287182701510026549,2738
2287322854132096427,1849
2287427721942870914,21
2287675579258462731,1452
2287746377461905849,535
228787958655940322,2633
2287898299422139440,731
2287937091367384493,103
2288253712423586082,749
2288323317871876082,19
2288389838636427160,353
2288468091434126550,1878
228863581515648355,642
2288771654602968742,209
2289025829312881425,90
2289077751331633207,1375
2289462583580076377,79
2289482020997262976,2444
2289532771422962645,162
2289680259495903801,652
2290124855163655807,169
2290196005289324729,1492
2290203625311136749,452
2290218953912678849,122
2290232581927876875,961
229039705879918034,793
2290518482900754689,788
2290530519325612046,1167
2290611506455430756,1558
2290708508273073226,32
2290708746124056288,2052
2290802950320422455,301
2291057070929915518,1433
2291213358067859565,66
2291494664409783829,322
2291516136389908268,1296
2291843569935110455,278
229236986296398697,175
2292674735707596217,70
2292966377880373645,368
229297960227132925,62
2293142391675434555,1116
2293221385041091090,904
2293356608642030358,790
2293376890064921695,71
2293393009565186137,2106
2293662996485174721,1159
2293842365925132422,330
229396219459440883,534
2294021366734214607,1783
229416349876761683,1255
2294276481288796232,637
229458754371455106,408
2294653842952713061,2313
2294746957076868118,2947
2294947456400719899,790
2294984425341789492,1706
2295511967584022700,1095
2295644394449191656,906
2295704040199762960,290
2295799789572009407,103
2295942786102377062,609
2295972042492919499,228
2296042578402138140,2403
2296169135093120355,24
2296288341777715004,857
2296301588495818337,637
2296425955598205721,57
2296497992460319335,540
2296720664820119828,160
2296784445192666696,950
2297031901439736297,881
2297145354508441949,1123
2297251580818500245,712
2297394419745687561,525
2297493393318407568,2553
2297501456714274047,1397
2297612710414436483,1371
2297669742532858042,389
2297713027921401818,2862
2297855398815268498,299
2297893603835517452,746
2297919348503362313,1183
2298094672016850822,1715
2298221691257975408,1243
2298441722182492780,637
2298576612427852967,11
2298669476307150461,1899
2298820564630335946,371
2298870216603080927,572
2299107408705899394,432
2299404221256884018,1804
2299410737034151768,1786
2299568324410370701,427
2299587880365997868,417
2299871659716581243,1466
2299918938438468888,1123
2300008903954601303,2440
2300067736340164279,511
2300093766721497073,2545
2300226974537249039,195
2300283088431053225,311
2300315331692729879,183
2300854786307611334,97
2301048851962036372,1279
2301107021570977446,42
2301134549826209456,2599
2301312625955498260,2737
2301366501870809658,1643
2301514845921648565,802
2301545577377415543,1407
2301664757883088302,1126
2301853849180313691,5
2302071296401469971,482
2302080502531391587,712
2302142673295157527,1922
2302169577511608479,205
2302401842214857563,870
2302439640703324942,1822
230270037938646117,280
2302748182830600084,1533
230293743565159819,279
2303207019989023759,1965
2303277346995420907,1181
230328675881538910,524
2303303581426217692,535
2303397988612453576,1884
2303427147145155400,343
2303708709638635557,9
2304183593541356713,2505
2304341364480243972,195
2304430934167635288,1039
2304454400290076624,209
2304477271744003224,2759
2304671312621811113,417
2304675432426498809,49
2304754377559863002,2088
2304874584156216945,1180
2305384165377084047,215
2305624413916357553,269
2305792935911218167,435
2305800265067885415,4
2305955804128319844,392
2306014835853144686,286
2306246888252282510,238
2306637628792043047,311
2306738414957839467,238
2306798138326398000,2263
2306965785649782628,1387
2307012360071198861,2814
2307095925024509337,1116
2307140649798679490,1017
2307231414206146781,637
2307239456121713717,143
2307533886652374729,1314
2307622980797142857,71
2307623348956443796,408
230769700417472833,676
2308094338286753427,387
2308098962639190371,2256
2308204052891211409,480
2308355399269395988,317
2308552543020397670,46
2308646370225251542,64
2308728783842424153,706
2308825180307315298,2005
2308844857421743817,833
2308950776237521180,238
2309052027768521490,1723
2309173590733611227,195
2309431439015060329,664
2309484938432293610,713
2309650836142671685,351
2310024658216036314,624
2310449585866942481,1632
2310624895284890889,1016
2310686797077468165,1845
2310699941159081941,706
2311340774783807327,6
2311556676755952358,1134
2311639232089431448,1618
2311680154775870787,1925
2311796545694445983,405
2311893286956657896,2822
2312051512649910804,209
2312197352491992702,1576
2312595279955831361,1045
2313573941647824652,2334
2313613189534943343,1892
2313831524882041118,414
2313965343642856598,2640
2314250659533128396,2203
2314588337012745534,62
2314798670573365350,387
2314831088581625977,1984
2314947934725167602,237
2314992594001286247,1951
2315154449820264105,25
2315302349938196052,382
2315389910380472536,2501
2315403543826587019,1946
2315566837350482751,1005
2316220080475243518,290
2316251829041724458,772
2316252450714209021,2619
2316256939561421743,1984
2316369645726148443,970
2316425152067467920,953
2316628714344098940,616
2316670714588952503,292
2316838593206319905,19
2316931374528531702,296
2317097163405415971,114
2317136151701239247,1526
2317203790167257279,730
2317428352363050199,214
2317592615095123656,2797
2317619895381848796,155
2317627576324899073,862
2317666887240796432,480
2317721230410648356,5
2317821143606812900,1706
2317823827412478487,27
2318586144103208791,856
2318718920554961211,238
2319099838794683468,2461
231926253647568120,1277
2319310019676748791,49
2319342965628904410,1770
2319667778677611232,418
231968435159819362,430
2319756525894868221,103
2319863010832182411,405
2320179143238749417,24
2320501427477328222,1787
2320526900320597282,2278
2320545056405652827,637
2320556920830949703,1075
2320574189463141684,587
2321165653884025205,1965
2321227577480919893,1569
2321449745831604666,904
232167864054459635,5
2321860287859448609,1599
2322000859832127379,683
23220049898639357,319
232217110940154225,1320
2322425327683916709,1344
2322435607364742927,721
2322676274614782995,0
2322704327755721304,637
2322890051946533468,67
2322999618339486563,149
2323075668689443112,264
232309905368594473,195
2323296326864916113,25
2323423360511607922,25
2323591899975322788,2272
2323644270888735800,194
2323829837627873148,386
2323891877964907276,1921
2323996446600872472,1022
2324157585580911535,1235
2324174345451592802,103
2324254202686655531,1407
2324257655273329495,2536
2324381283085054054,491
232439412568897440,1934
2324547406769437434,659
2324551248691239380,2351
2324715245447804757,1990
2324767719756136504,95
2324788895631060177,721
2324864155487607858,33
232494652404573832,307
232537775450861525,27
2325458169476228593,66
2325502555185328041,441
2325520257643695217,21
2325568606282980381,529
2325590526785356421,851
2325648902606263762,10
2325698299800591015,2667
2325705989415577522,307
2325900516928009742,103
2325916145460266760,265
2325976565342882034,64
2326118340419940514,676
232617445237765268,1162
2326415152172055549,881
2326433972698585862,755
2326563117729393901,1248
2326568111021721620,414
2326622603392874450,389
2326769264862890111,2440
2326840873967487462,328
2326841718529819566,71
23269272907003738,105
2326981203427159496,585
2327040905328654383,269
2327301442591968739,1630
2327425046040499320,195
2327690551682845491,637
2327861712196316881,1667
2327932629329720503,1405
2327946773296619174,152
2328036455635526105,480
2328105975751573439,901
232828191847201467,735
2328550936532281237,19
2328922357099303916,960
2329005239794630576,320
2329065901644864018,81
2329128176202411374,25
2329444471168321238,1419
2329444776628575573,103
2329669746635961650,1120
2329697535851351294,27
232979740548284023,2900
2330009928139317564,19
2330012890262335599,721
2330114064461207824,1030
2330196239474944669,85
2330721152198819414,87
2330758170210353652,637
2331019452149395702,648
2331102654448354345,1334
2331680614084686498,2949
2332290486941980976,301
2332308235448168037,1668
2332369167755902142,2259
2332458731868465522,1811
2332496757432305,2051
2332497718382789356,1313
233287833344932639,480
233311452239137985,2730
2333214227751809093,857
2333334852522158650,50
233336118055411429,152
233346695207991567,1555
2333570899777813477,2063
2333571466222953645,169
2333651650519835048,2286
2333666886707712237,2756
2333686220107486333,238
2333789005190428591,2359
2333825595908889829,938
2333911899417148627,1292
2333933612408086488,238
2334078618594090559,1018
233444707021891839,382
2334680211003853084,1960
2334879154092193227,50
2334879872215447924,344
2335086354296912048,599
2335168379667048888,637
2335328264883351920,1403
2335333978828046616,1486
2335475648336175545,183
2335507985213866248,513
2335508184117972645,608
2335757793024914672,127
2335809013924049995,70
2335946563934554764,607
2336145171967321959,601
233625702884702103,540
233633508023150816,2549
2336536215282398629,827
2336571644802088367,42
2336574323049456688,1803
2336593159071027919,21
2336630535225184026,1933
2337136400981156625,616
2337366558872611796,1022
2337391541299854293,1425
2337447103411074148,175
2337637256678556395,1469
2337727557375749033,540
2337876463695636645,1361
2337901935751926432,1461
2338089181584875018,1073
2338416713332310395,554
2338567414416971978,237
2338594827855203269,707
2338642148817586920,138
2338738507122940654,312
2338812651109854877,1220
2338851146753482023,2053
2338914774049403398,2135
2339248866287546680,162
2339480925968397431,2218
2339674408853522399,2708
233988098241495319,156
2339953086007122520,76
2340011196261756758,1073
2340013797418750637,152
2340192856355599558,882
2340476993822398854,135
2340628103873209391,2070
234064620490324605,227
2340671733456995128,1022
2340729752959891116,1963
2341006922008823189,943
2341058220806651396,713
2341063454243176214,219
2341151940524577763,307
2341207879520265157,21
2341290904105069430,852
2341372503445362172,1487
2341430058752605242,1022
2341478991003091895,103
2341485986282116319,463
2341548100809753465,1956
2341551663564296063,958
2341609230053444084,988
2341677461241370495,1105
2341687819549164761,2937
2341718984310648564,591
2341764539568761109,500
234178248575781172,2278
2342249834206761620,2038
2342814967783508605,660
2342873679252056407,68
2343123067944954007,1095
2343291073899729330,260
2343388875783285726,1391
2343395279424448845,2294
2343492947210166119,898
234353884537362451,1124
2343553587495362915,684
2343675348824683535,392
2343709914882032962,67
234384514253831336,165
2343993557322727472,569
2344169560162841827,2095
2344307205893211591,1819
2344351586547904106,2786
2344427355663905975,1538
2344584840018094261,957
2344817547619015429,624
2344859342619696945,1014
2344976364354103362,81
2345028867056546388,233
2345056122908349044,157
234551083319873068,49
2345733950522997921,696
2346152383687407021,1397
2346261986447730508,747
2346445258072072420,85
23465236879712455,238
2346722382444213497,209
2346858675545951860,429
2346873692568941220,195
2346896811066528195,2309
2346930245745795956,238
2347049556476146329,637
2347129379936686072,177
2347178986593706230,976
234741022101855931,1308
2347833256338008967,6
2347898125349616690,930
2347917732985551494,388
2348248394003324298,1291
2348249420150322472,2421
2348474134163844853,1801
2348488535176281099,2551
2348702691507315739,71
234925501999634825,1542
2349555255182110375,71
2349712798691077787,1474
2349860576104214867,2722
2350149240693137214,1919
2350317739582415794,1449
2350318375963421073,340
2350372342272283190,1860
2350459181975018362,167
23504838399038938,2293
2350488886673802268,1246
2350548007507072318,57
2350804141735287793,71
235084677255163414,2636
235097821912035551,1599
2351068249948738932,1760
2351154303440629763,151
2351194092978087470,209
2351330343659366707,2853
2351868000046639684,428
2351954423361434601,71
2352375942674643854,457
2352920596509302116,2469
2353033101462527353,434
2353114889807665325,209
235315579961980523,1573
2353162243794499274,138
235320356128210367,262
2353248281136463199,366
2353328361105628521,2354
2353372982292883852,277
2353595586864552698,5
235360701985093961,2697
2353654927024810636,1355
2353666760424745061,2299
2353762542054083200,463
2354108636638384475,1419
2354479816646641058,1657
2354482385137774834,97
2354577323313080247,1364
2354848359602084606,361
2354907877085040678,2305
2355524489369532334,21
23556153844053632,2324
2355741667334564326,1659
2355856968990001183,25
2356215885336924387,1685
2356265329919429681,2709
2356302556173988991,1169
2356315651885456236,215
2356331269882322638,908
2356462891746691872,1066
2356617914201345670,460
2356715013714241164,814
235689950737786724,2018
2356935947604036364,1989
2357070930896431272,2009
2357129689709187585,97
2357184685746905791,409
2357190446708491064,24
2357211001845084330,205
235727751664669172,731
2357366997416218867,320
2357709343684986108,45
2357776605012162783,30
2357839539730198028,2422
2357867645417273351,652
2358155400373415043,103
2358726614183251484,237
2358858433223270211,413
2358878264169269149,315
2359188387869275789,1862
2359210229671541772,169
2359223282238380940,301
2359251294923946833,572
2359302440738137147,1526
2359310368301597550,1058
2359357723740247644,2038
2360226202332286671,953
236024889093001998,244
2360493735336801222,42
2360851349828749998,637
2361261963378242137,5
2361310849929719323,169
236139316032911389,463
236142175286455024,244
2361485667077678810,1370
2361884411479610556,27
2362330715459491392,1141
2362643335870161250,66
2362780590777630665,241
23628994212299018,62
2362977057343209645,645
2363015015125817503,563
2363183365502591797,1984
2363278213182109037,715
2363286415826931083,195
2363289545253991970,480
2363533600308651240,42
236362754489503104,1962
2363793615765028936,2237
2364447164504588029,256
2364531718285397536,2184
2364570245743419267,524
2364669100109960819,157
2364778406317073520,177
2364794062401051921,1028
2365092589679709369,27
2365107004569122215,624
2365173510591568418,531
2365212358108702301,961
2365215452306550151,1070
2365307700336735141,103
2365347029747209597,90
2365372484475019348,272
236542798442743852,1536
2365514816242440499,880
2365618860194151458,1523
2365791083833468542,362
2365879472055796293,978
2365955200197796038,299
2365997543193247172,648
2366157898620003826,543
2366194072860861407,2920
2366348655259657942,349
2366354221341801698,103
2366458979991251620,310
2366741336686343543,97
2366849559260618729,739
2366962300604384087,721
2367009420439857145,684
2367036054965277633,659
2367501124676949175,331
2367700571780369439,1204
2367751597845223242,2332
2367814408016585432,2292
2367982729421086800,982
2368090915745507507,1728
2368253131754977667,1226
2368266320320689063,587
2368288622799729004,237
236840441918057564,721
2368420030928358268,1927
2368478602821211463,215
2368799040234167167,993
2368886514852894467,1705
2369106073203228234,952
2369119135799900708,209
2369539995653482390,125
2369760875431280960,623
2369803601044830578,624
2369846040892504498,134
2369863268001437927,425
2369872803412552477,141
2369990032836830701,1308
2370401150075636395,311
2370408948239156025,352
2370419816145923801,307
2370630395824507047,109
2370637220794708940,1461
2370937863088232149,42
2371009792522847105,242
2371052682347031336,181
2371183486975078721,237
2371390705879378900,299
2371962684306105167,5
2372032599319704449,46
2372109661390117568,134
2372923147125801521,2065
2373090761997785301,909
2373376525029398544,219
237363499088210062,382
2373700292152174912,64
2373740366565577091,1242
2373776295078056962,2350
2373785851264475863,1052
2373854833218592733,967
2373877797268694697,2627
2374227308512006552,1298
2374408065972337158,1589
2374605901780957245,2342
2374606256620014490,1368
2374627621246199464,650
2374854057810408601,11
2374925522894317635,460
2375284490037810628,572
2375290518729865431,728
2375456368550531765,209
23759221783460815,381
2375992105905541849,1197
2376002214560562753,544
237614018489282994,1016
2376173511562001102,97
2376194823124668679,1267
2376274398102099199,828
2376281850266314241,798
2376364732329286576,943
2376385465528191807,2059
2376429791428221168,205
2376450079943189202,2678
2376742906625494898,182
2376806278675656372,1439
2376820425050710630,103
2377163677167724736,1198
2377372493610910061,1425
2377537061573596349,90
2377566403692981158,1979
2377695978021469976,157
2377773107170027167,1050
2377799621221603748,269
2377946565364837328,83
237796467882582249,906
2377968807555859384,238
2378215439906352660,67
2378335276434071173,460
2378424349425471437,561
2378499823879047737,1768
2378507047851502195,265
237870287654966400,22
2378828262212109958,434
2378893584655701621,668
2379157483353218777,68
2379263976876992421,277
2379361185470303240,659
2379416020384901440,90
237951985901544867,2432
2379613727601735898,78
2379719986493822863,1388
2379777323689248263,2519
2379845039107152624,2897
2379882685392950284,21
2380134007169045472,2089
2380527779240039054,209
2380531362093465993,3032
238086776518255538,42
2380984293070589487,1186
238100318950157150,2021
2381032850827854798,181
238119058413721884,1227
2381238669793937557,2006
2381242217539817248,1238
2381516300699212990,1152
2382176278832621779,1301
2382657997549018199,1143
2382931873372923589,259
2383483518819390129,21
2383547000815151733,2170
2383654137307406321,2423
2383824326265009933,577
2383824355843206867,813
2384041735461611557,768
2384116239593700806,538
2384126174261488248,735
2384157762174294799,1959
2384287535224035323,282
2384323041920581096,15
2384424350204037134,527
2384526411787303682,67
238483230657558833,1995
2384840151479491466,1435
238484308593692860,1839
2384892927890737171,2106
2384988912516249117,68
2384997317777943765,277
2385054297572283908,711
2385067729337524455,435
2385159669504062926,1933
2385220288368166754,286
2385261676767296096,842
2385292438381381048,344
2385573454082431867,50
2385603904994318253,1176
2385607947610429008,699
2385922832916034481,816
2385932455910509403,356
2386163638670080920,1097
2386169379630481274,2260
2386205790164581978,84
2386240712721368119,244
2386284132550803872,1886
2386471862803242728,42
2386970979607585074,172
2387004326632593018,85
2387030826587960938,2625
2387058747761626195,535
2387080561898659280,952
2387442452975382092,19
2387443421990420704,5
2387560882467269072,92
2387605072483386583,2300
2387626324886584217,686
2387744593178033219,2004
2387842224019293133,15
2388023461698391390,594
2388184854379782849,297
2388215204686372687,2289
2388269038270153078,105
2388343686029317999,1444
2388399084129895070,2227
2388425798935730543,39
2388495683089238868,163
2388672264176619688,288
2388694748958268705,652
2388724197081955616,767
2388856397271228,141
2388996248694875489,156
2389077729093465585,160
2389091230495866522,282
238909906262728594,1160
2389632100172702653,2480
2389652865524163598,307
238966148311219826,1541
2389795872517476234,2151
2389866305681894187,2106
2390424604772963127,251
2390451009044782780,2
2390497406798266021,621
2390541591664681236,875
2390565331276455019,160
2390660321704337729,262
2390725914687122628,783
239076693449031829,1591
239082792685672500,1075
2390982876487328352,45
2391075247958990676,49
2391161784091113003,916
2391184785796041816,68
2391552900556566807,274
2391608884345470687,72
2391626172856350443,534
2391739616707135801,1253
2391797912015701154,1103
2391849475873487048,1860
2391894954089513449,1458
239228883816242004,1726
2392500711959839290,238
2392554500562178868,517
2392578490566785040,219
2392732714380937372,2151
2392938869735961688,1524
2393052448025528042,1210
2393083644105185471,2288
239318537476853702,2764
239353468136314655,49
2393635556308136559,188
2393754009375396520,1972
2393786817454755771,241
2393846551544890528,5
2394194602544205260,2303
2394400567408974135,169
2394733107493808605,945
2394747741532029848,1658
2394865294559568105,2994
2394877565323089124,480
2395199250080937030,1100
2395236935423001435,2660
2395406719375664392,11
2395508980177851277,1357
2395603972088666437,292
2395614759522348996,683
2395719494496777321,2770
2395842194250620432,391
2395849269597030635,777
2395878178295336205,10
2396086297756084453,2852
2396444823221660351,2234
2396543617035094232,114
2396669915846344782,328
2396846452795444608,169
2396909862847790261,109
2397082135336809445,979
2397677807574251740,1397
2397909283328533613,54
2397927947519035687,952
2397938907935216940,1951
2398100898609349791,42
2398258508383075705,1409
2398643014106797495,1845
2398659117080186976,1853
2398674900516774871,11
2398721401334561630,167
2398735472150458576,42
239874220422466240,141
2398755349531117486,64
2398857999188464542,369
2398893649923344180,1310
2399006222481607765,1081
2399081234159071037,1634
2399116321931694565,5
2399171578410950462,481
2399332467532162944,460
2399579973416588672,343
2399605882567418727,182
2399637939807475318,2314
2399850241784577712,109
2399910596466159499,109
2400404019715725370,1855
240057485830741905,674
2400649456807429178,886
2400838615219812435,155
2400969044241548818,194
2401096052579588123,67
2401109857695276188,1644
2401136605199597826,73
2401359808815236592,2195
2401456403629462039,62
240146183345630096,27
2401506453101475084,1452
2401570841521093117,1599
240157762725398343,47
240170909570665831,971
2401734853557035551,3020
2401738156076718250,391
2401833979925286466,624
2401914295309666309,952
2401962268459129941,689
2402390459456428234,319
2402494137511621932,196
2402563320481227231,306
2402847966389580405,1387
24030385978057282,67
240312151153788544,1117
2403139332528452343,19
2403174816353346014,2596
2403272458850469675,952
2403277413068783395,751
2403378810084163806,125
2404249434797368622,730
240451221066925149,182
2404762429025717156,2706
2404821587289976075,29
2404996653553554706,930
2405038224583717901,534
2405038734788280053,716
2405224031076263975,688
240536690312896236,2046
2405601375217622049,443
2405604046152390467,2639
240628175654139080,767
2406336742579311974,320
2406337887693556870,494
2406351535073072797,282
2406362101808910770,414
2407129006872694081,66
2407476852086124304,103
2407503062933500558,460
2407583238401774101,42
2407623751332539016,5
2407980254404226882,251
2408118272864800262,1982
2408144907313393430,387
2408173990034443191,2765
2408238321693126602,1196
2408333754232684591,2074
2408614367432261271,169
2408664139142482738,238
2409051530852316243,2470
2409190222913224934,1123
2409205154732169202,195
2409227318402720732,63
2409379312242037718,195
2409771091318957146,538
2409774040854512142,1044
2409795330347802065,1950
2409840537734573587,686
2410203804008363316,3026
2410234236585827215,375
2410321472983365242,42
2410326672154893163,659
2410367025733892414,366
2410370414442802039,1649
2410456773933703244,1216
2410773002283278657,425
2410792249873515729,461
2410849467929616908,248
2410931110355429860,197
2411099832902463359,2548
2411338419647913646,185
2411345229009202874,2012
2411370537280342798,671
2411663309842274287,389
2411785046269106954,1309
2411843152757535481,2958
2411899161151042155,85
2412341133854542511,3053
2412378046329273083,1037
2412407812999965293,64
2412409176898074486,76
2412495372758732227,103
2412615242370698895,5
2412694628205853325,1235
2412836338951571856,577
2412837810232087736,373
2412872124850617097,660
241310092064441297,1081
2413528499718577134,209
2413535330204011719,286
2413602063532811254,292
2413610645729402907,344
2413877630190486752,931
2414204535245887207,237
2414213939095735863,235
2414283740041513565,308
2414811412219920815,2140
2415380506719661518,1972
2415572387582095966,195
2415626583646320369,936
2415771619023891530,2026
241583977303161149,689
2415905962482541996,676
2415923450343699532,197
2416385283119255999,392
2416701802458121356,310
2416719495502313527,5
2416735980772102648,103
2416745486802027836,534
2416748412450310733,728
2416763154426796979,125
2416865634691892391,691
2416963379865220657,664
2417169320257198718,33
241720400288369555,2538
2417211282548170274,2743
2417297990417187137,2988
241780078668108602,628
2418218074224090117,1063
2418253234791317429,244
2418320489954910241,637
2418556046242080082,1504
2418944138217849259,306
2418970426472583892,67
2419002588333925728,248
2419269119861051982,979
2419553174293106686,71
2419581477876650322,503
2419816610403172973,2715
2419876756034564855,2558
2419922267189640339,319
2420032638945267648,1759
2420355924406276139,329
242046179006928268,1442
2420716611281855363,1647
2420794496998050038,25
2420980425353061928,624
2421154136157635855,537
2421366444620061031,1965
2421400485644189668,49
2421570673908014860,1449
2421731313070373513,1434
242175239898400891,1713
2421826945831466548,1137
2422311338484776226,326
2422330214267281921,1964
2422475192637952185,282
2422527275627737348,1418
242253043541296568,194
2422717053610534177,238
2422965785080314896,68
2422998274511484724,558
2423305014280760353,1642
2423334507284152817,69
2423363484676444768,1766
2423481147578191748,564
2423598134469909857,352
2423610689119995003,293
2423781167637522805,1235
2423787749580612061,360
2423796259041661880,2638
2423856018634527823,67
2424165835288349074,1131
242426218067501504,1860
2424281639520290753,301
2424421619375664723,69
2424572738955590110,1608
2424684073082544471,25
2424954850635282963,2330
2425124471127683186,311
2425161377285908194,307
2425405218260091707,1223
242559700449916290,403
2425637331056230330,416
242573340843103524,2256
2425981282220020790,290
2426122694393759487,311
242621282596313791,910
242626777592512661,11
24264388195362711,204
2426549820854409948,460
2426709956106408893,1082
2426748556868369926,583
2426907731302815685,555
2426916378706976105,674
2427020250859270363,789
2427069413321025018,2545
2427149240949251275,195
2427236891732322137,177
2427321392885571162,577
2427436491689836217,103
2427580637799014679,798
2427665755149519544,659
2427765170198118544,103
2427817943257482691,103
2427970231261722156,141
2428021052072376908,296
2428047115147716199,561
2428068510927741778,769
242807947121283869,252
2428128627618170798,958
2428475739648365270,252
2428526741119722376,374
2428572770111537693,1312
2428628980014428292,695
2428705242702764197,833
2428774254783541006,2100
2428812064622155378,2756
2428928231136219243,25
2429049499433401747,2228
242950099616927652,2050
2429730733759954827,958
2429746779215786758,506
242985746124598369,10
2429982553074266367,508
2430076097230402578,637
2430110618645455173,2237
2430128695112067610,901
2430132086862910964,169
2430181557364089248,124
2430199065090841902,52
2430407862679558212,292
2430681048687823276,103
2430810981629389723,296
2430942268344120222,103
2431042131798368783,362
2431147480698356568,1919
2431311529512748432,956
243136034358635812,1340
2431582063575191859,2310
2431898610740607659,1761
2431975657211525482,850
2432018351941446676,337
2432270355844355181,277
243238780775172560,1228
243240735245540435,2377
2432603686335020418,165
2433046966895621423,27
2433050569111604614,68
2433118432760968111,187
2433308650379941542,1161
2433497245233260643,237
2433692026937115262,67
2433843468097237220,209
2433868094270655392,2913
2433939563998086362,362
2434013414925972529,897
2434026858197386948,292
24341845445410351,1014
2434353468933237410,5
2434668988680910166,1897
2434743388361664073,717
2434862596445185640,182
2435053004328060015,2318
243533265995712627,1738
2435350604201495696,623
2435447500857780318,207
243548084783048080,782
2435747543852556718,1348
2436091101420094924,172
2436211868817249539,229
2437003368724811080,24
2437312951959158707,955
2437422790866008188,570
2437504494733370917,1590
243754616493655451,1320
2437759790299571900,78
2437985262293021869,1117
2438008483389901035,789
2438031745715211575,331
2438058920322123236,2061
2438191055905813016,286
2438230486066047940,637
